"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","WKGPOP","TOT","PC_POP","A","1971",66.569,
"FIN","WKGPOP","TOT","PC_POP","A","1972",66.898,
"FIN","WKGPOP","TOT","PC_POP","A","1973",67.138,
"FIN","WKGPOP","TOT","PC_POP","A","1974",67.294,
"FIN","WKGPOP","TOT","PC_POP","A","1975",67.372,
"FIN","WKGPOP","TOT","PC_POP","A","1976",67.407,
"FIN","WKGPOP","TOT","PC_POP","A","1977",67.421,
"FIN","WKGPOP","TOT","PC_POP","A","1978",67.485,
"FIN","WKGPOP","TOT","PC_POP","A","1979",67.597,
"FIN","WKGPOP","TOT","PC_POP","A","1980",67.714,
"FIN","WKGPOP","TOT","PC_POP","A","1981",67.864,
"FIN","WKGPOP","TOT","PC_POP","A","1982",67.992,
"FIN","WKGPOP","TOT","PC_POP","A","1983",68.06,
"FIN","WKGPOP","TOT","PC_POP","A","1984",68.125,
"FIN","WKGPOP","TOT","PC_POP","A","1985",68.105,
"FIN","WKGPOP","TOT","PC_POP","A","1986",67.973,
"FIN","WKGPOP","TOT","PC_POP","A","1987",67.831,
"FIN","WKGPOP","TOT","PC_POP","A","1988",67.622,
"FIN","WKGPOP","TOT","PC_POP","A","1989",67.418,
"FIN","WKGPOP","TOT","PC_POP","A","1990",67.299,
"FIN","WKGPOP","TOT","PC_POP","A","1991",67.214,
"FIN","WKGPOP","TOT","PC_POP","A","1992",67.137,
"FIN","WKGPOP","TOT","PC_POP","A","1993",67.034,
"FIN","WKGPOP","TOT","PC_POP","A","1994",66.896,
"FIN","WKGPOP","TOT","PC_POP","A","1995",66.755,
"FIN","WKGPOP","TOT","PC_POP","A","1996",66.671,
"FIN","WKGPOP","TOT","PC_POP","A","1997",66.676,
"FIN","WKGPOP","TOT","PC_POP","A","1998",66.781,
"FIN","WKGPOP","TOT","PC_POP","A","1999",66.894,
"FIN","WKGPOP","TOT","PC_POP","A","2000",66.928,
"FIN","WKGPOP","TOT","PC_POP","A","2001",66.918,
"FIN","WKGPOP","TOT","PC_POP","A","2002",66.883,
"FIN","WKGPOP","TOT","PC_POP","A","2003",66.824,
"FIN","WKGPOP","TOT","PC_POP","A","2004",66.73,
"FIN","WKGPOP","TOT","PC_POP","A","2005",66.703,
"FIN","WKGPOP","TOT","PC_POP","A","2006",66.599,
"FIN","WKGPOP","TOT","PC_POP","A","2007",66.535,
"FIN","WKGPOP","TOT","PC_POP","A","2008",66.565,
"FIN","WKGPOP","TOT","PC_POP","A","2009",66.453,
"FIN","WKGPOP","TOT","PC_POP","A","2010",66.182,
"FIN","WKGPOP","TOT","PC_POP","A","2011",65.69,
"FIN","WKGPOP","TOT","PC_POP","A","2012",65.106,
"FIN","WKGPOP","TOT","PC_POP","A","2013",64.504,
"FIN","WKGPOP","TOT","PC_POP","A","2014",63.933,
"FIN","WKGPOP","TOT","PC_POP","A","2015",63.435,
"FIN","WKGPOP","TOT","PC_POP","A","2016",63.029,
"FIN","WKGPOP","TOT","PC_POP","A","2017",62.656,
"FIN","WKGPOP","TOT","PC_POP","A","2018",62.317,
"FRA","WKGPOP","TOT","PC_POP","A","1950",65.911,
"FRA","WKGPOP","TOT","PC_POP","A","1951",65.522,
"FRA","WKGPOP","TOT","PC_POP","A","1952",65.144,
"FRA","WKGPOP","TOT","PC_POP","A","1953",64.772,
"FRA","WKGPOP","TOT","PC_POP","A","1954",64.406,
"FRA","WKGPOP","TOT","PC_POP","A","1955",63.988,
"FRA","WKGPOP","TOT","PC_POP","A","1956",63.508,
"FRA","WKGPOP","TOT","PC_POP","A","1957",63.045,
"FRA","WKGPOP","TOT","PC_POP","A","1958",62.663,
"FRA","WKGPOP","TOT","PC_POP","A","1959",62.31,
"FRA","WKGPOP","TOT","PC_POP","A","1960",61.991,
"FRA","WKGPOP","TOT","PC_POP","A","1961",61.851,
"FRA","WKGPOP","TOT","PC_POP","A","1962",61.998,
"FRA","WKGPOP","TOT","PC_POP","A","1963",62.188,
"FRA","WKGPOP","TOT","PC_POP","A","1964",62.248,
"FRA","WKGPOP","TOT","PC_POP","A","1965",62.284,
"FRA","WKGPOP","TOT","PC_POP","A","1966",62.278,
"FRA","WKGPOP","TOT","PC_POP","A","1967",62.241,
"FRA","WKGPOP","TOT","PC_POP","A","1968",62.232,
"FRA","WKGPOP","TOT","PC_POP","A","1969",62.258,
"FRA","WKGPOP","TOT","PC_POP","A","1970",62.301,
"FRA","WKGPOP","TOT","PC_POP","A","1971",62.313,
"FRA","WKGPOP","TOT","PC_POP","A","1972",62.322,
"FRA","WKGPOP","TOT","PC_POP","A","1973",62.362,
"FRA","WKGPOP","TOT","PC_POP","A","1974",62.464,
"FRA","WKGPOP","TOT","PC_POP","A","1975",62.595,
"FRA","WKGPOP","TOT","PC_POP","A","1976",62.777,
"FRA","WKGPOP","TOT","PC_POP","A","1977",62.968,
"FRA","WKGPOP","TOT","PC_POP","A","1978",63.141,
"FRA","WKGPOP","TOT","PC_POP","A","1979",63.358,
"FRA","WKGPOP","TOT","PC_POP","A","1980",63.697,
"FRA","WKGPOP","TOT","PC_POP","A","1981",64.22,
"FRA","WKGPOP","TOT","PC_POP","A","1982",64.752,
"FRA","WKGPOP","TOT","PC_POP","A","1983",65.229,
"FRA","WKGPOP","TOT","PC_POP","A","1984",65.66,
"FRA","WKGPOP","TOT","PC_POP","A","1985",65.849,
"FRA","WKGPOP","TOT","PC_POP","A","1986",65.87,
"FRA","WKGPOP","TOT","PC_POP","A","1987",65.929,
"FRA","WKGPOP","TOT","PC_POP","A","1988",65.981,
"FRA","WKGPOP","TOT","PC_POP","A","1989",65.977,
"FRA","WKGPOP","TOT","PC_POP","A","1990",65.88,
"FRA","WKGPOP","TOT","PC_POP","A","1991",65.677,
"FRA","WKGPOP","TOT","PC_POP","A","1992",65.531,
"FRA","WKGPOP","TOT","PC_POP","A","1993",65.431,
"FRA","WKGPOP","TOT","PC_POP","A","1994",65.351,
"FRA","WKGPOP","TOT","PC_POP","A","1995",65.296,
"FRA","WKGPOP","TOT","PC_POP","A","1996",65.266,
"FRA","WKGPOP","TOT","PC_POP","A","1997",65.243,
"FRA","WKGPOP","TOT","PC_POP","A","1998",65.197,
"FRA","WKGPOP","TOT","PC_POP","A","1999",65.122,
"FRA","WKGPOP","TOT","PC_POP","A","2000",65.046,
"FRA","WKGPOP","TOT","PC_POP","A","2001",65,
"FRA","WKGPOP","TOT","PC_POP","A","2002",64.989,
"FRA","WKGPOP","TOT","PC_POP","A","2003",65.015,
"FRA","WKGPOP","TOT","PC_POP","A","2004",65.039,
"FRA","WKGPOP","TOT","PC_POP","A","2005",65.071,
"FRA","WKGPOP","TOT","PC_POP","A","2006",65.129,
"FRA","WKGPOP","TOT","PC_POP","A","2007",65.139,
"FRA","WKGPOP","TOT","PC_POP","A","2008",65.046,
"FRA","WKGPOP","TOT","PC_POP","A","2009",64.895,
"FRA","WKGPOP","TOT","PC_POP","A","2010",64.753,
"FRA","WKGPOP","TOT","PC_POP","A","2011",64.481,
"FRA","WKGPOP","TOT","PC_POP","A","2012",64.06,
"FRA","WKGPOP","TOT","PC_POP","A","2013",63.642,
"FRA","WKGPOP","TOT","PC_POP","A","2014",63.21,
"FRA","WKGPOP","TOT","PC_POP","A","2015",62.861,
"FRA","WKGPOP","TOT","PC_POP","A","2016",62.594,
"FRA","WKGPOP","TOT","PC_POP","A","2017",62.359,
"FRA","WKGPOP","TOT","PC_POP","A","2018",62.138,
"DEU","WKGPOP","TOT","PC_POP","A","1950",67.298,
"DEU","WKGPOP","TOT","PC_POP","A","1951",67.185,
"DEU","WKGPOP","TOT","PC_POP","A","1952",67.318,
"DEU","WKGPOP","TOT","PC_POP","A","1953",67.509,
"DEU","WKGPOP","TOT","PC_POP","A","1954",67.796,
"DEU","WKGPOP","TOT","PC_POP","A","1955",68.132,
"DEU","WKGPOP","TOT","PC_POP","A","1956",68.383,
"DEU","WKGPOP","TOT","PC_POP","A","1957",68.239,
"DEU","WKGPOP","TOT","PC_POP","A","1958",67.924,
"DEU","WKGPOP","TOT","PC_POP","A","1959",67.675,
"DEU","WKGPOP","TOT","PC_POP","A","1960",67.237,
"DEU","WKGPOP","TOT","PC_POP","A","1961",66.59,
"DEU","WKGPOP","TOT","PC_POP","A","1962",66,
"DEU","WKGPOP","TOT","PC_POP","A","1963",65.518,
"DEU","WKGPOP","TOT","PC_POP","A","1964",65.036,
"DEU","WKGPOP","TOT","PC_POP","A","1965",64.637,
"DEU","WKGPOP","TOT","PC_POP","A","1966",64.243,
"DEU","WKGPOP","TOT","PC_POP","A","1967",63.762,
"DEU","WKGPOP","TOT","PC_POP","A","1968",63.394,
"DEU","WKGPOP","TOT","PC_POP","A","1969",63.253,
"DEU","WKGPOP","TOT","PC_POP","A","1970",63.132,
"DEU","WKGPOP","TOT","PC_POP","A","1971",63.039,
"DEU","WKGPOP","TOT","PC_POP","A","1972",63.084,
"DEU","WKGPOP","TOT","PC_POP","A","1973",63.244,
"DEU","WKGPOP","TOT","PC_POP","A","1974",63.428,
"DEU","WKGPOP","TOT","PC_POP","A","1975",63.639,
"DEU","WKGPOP","TOT","PC_POP","A","1976",63.977,
"DEU","WKGPOP","TOT","PC_POP","A","1977",64.358,
"DEU","WKGPOP","TOT","PC_POP","A","1978",64.777,
"DEU","WKGPOP","TOT","PC_POP","A","1979",65.282,
"DEU","WKGPOP","TOT","PC_POP","A","1980",65.914,
"DEU","WKGPOP","TOT","PC_POP","A","1981",66.725,
"DEU","WKGPOP","TOT","PC_POP","A","1982",67.613,
"DEU","WKGPOP","TOT","PC_POP","A","1983",68.478,
"DEU","WKGPOP","TOT","PC_POP","A","1984",69.139,
"DEU","WKGPOP","TOT","PC_POP","A","1985",69.423,
"DEU","WKGPOP","TOT","PC_POP","A","1986",69.483,
"DEU","WKGPOP","TOT","PC_POP","A","1987",69.472,
"DEU","WKGPOP","TOT","PC_POP","A","1988",69.363,
"DEU","WKGPOP","TOT","PC_POP","A","1989",69.197,
"DEU","WKGPOP","TOT","PC_POP","A","1990",68.979,
"DEU","WKGPOP","TOT","PC_POP","A","1991",68.767,
"DEU","WKGPOP","TOT","PC_POP","A","1992",68.65,
"DEU","WKGPOP","TOT","PC_POP","A","1993",68.526,
"DEU","WKGPOP","TOT","PC_POP","A","1994",68.378,
"DEU","WKGPOP","TOT","PC_POP","A","1995",68.285,
"DEU","WKGPOP","TOT","PC_POP","A","1996",68.25,
"DEU","WKGPOP","TOT","PC_POP","A","1997",68.239,
"DEU","WKGPOP","TOT","PC_POP","A","1998",68.242,
"DEU","WKGPOP","TOT","PC_POP","A","1999",68.151,
"DEU","WKGPOP","TOT","PC_POP","A","2000",67.936,
"DEU","WKGPOP","TOT","PC_POP","A","2001",67.725,
"DEU","WKGPOP","TOT","PC_POP","A","2002",67.547,
"DEU","WKGPOP","TOT","PC_POP","A","2003",67.361,
"DEU","WKGPOP","TOT","PC_POP","A","2004",67.088,
"DEU","WKGPOP","TOT","PC_POP","A","2005",66.768,
"DEU","WKGPOP","TOT","PC_POP","A","2006",66.458,
"DEU","WKGPOP","TOT","PC_POP","A","2007",66.243,
"DEU","WKGPOP","TOT","PC_POP","A","2008",66.101,
"DEU","WKGPOP","TOT","PC_POP","A","2009",65.939,
"DEU","WKGPOP","TOT","PC_POP","A","2010",65.937,
"DEU","WKGPOP","TOT","PC_POP","A","2011",65.844,
"DEU","WKGPOP","TOT","PC_POP","A","2012",65.947,
"DEU","WKGPOP","TOT","PC_POP","A","2013",65.966,
"DEU","WKGPOP","TOT","PC_POP","A","2014",65.874,
"DEU","WKGPOP","TOT","PC_POP","A","2015",65.749,
"DEU","WKGPOP","TOT","PC_POP","A","2016",65.549,
"DEU","WKGPOP","TOT","PC_POP","A","2017",65.254,
"DEU","WKGPOP","TOT","PC_POP","A","2018",64.985,
"GRC","WKGPOP","TOT","PC_POP","A","1950",64.562,
"GRC","WKGPOP","TOT","PC_POP","A","1951",64.87,
"GRC","WKGPOP","TOT","PC_POP","A","1952",65.343,
"GRC","WKGPOP","TOT","PC_POP","A","1953",65.773,
"GRC","WKGPOP","TOT","PC_POP","A","1954",66.093,
"GRC","WKGPOP","TOT","PC_POP","A","1955",66.3,
"GRC","WKGPOP","TOT","PC_POP","A","1956",66.269,
"GRC","WKGPOP","TOT","PC_POP","A","1957",66.034,
"GRC","WKGPOP","TOT","PC_POP","A","1958",65.822,
"GRC","WKGPOP","TOT","PC_POP","A","1959",65.742,
"GRC","WKGPOP","TOT","PC_POP","A","1960",65.77,
"GRC","WKGPOP","TOT","PC_POP","A","1961",65.515,
"GRC","WKGPOP","TOT","PC_POP","A","1962",65.678,
"GRC","WKGPOP","TOT","PC_POP","A","1963",65.67,
"GRC","WKGPOP","TOT","PC_POP","A","1964",65.514,
"GRC","WKGPOP","TOT","PC_POP","A","1965",65.406,
"GRC","WKGPOP","TOT","PC_POP","A","1966",65.376,
"GRC","WKGPOP","TOT","PC_POP","A","1967",65.339,
"GRC","WKGPOP","TOT","PC_POP","A","1968",65.22,
"GRC","WKGPOP","TOT","PC_POP","A","1969",64.919,
"GRC","WKGPOP","TOT","PC_POP","A","1970",64.296,
"GRC","WKGPOP","TOT","PC_POP","A","1971",63.923,
"GRC","WKGPOP","TOT","PC_POP","A","1972",63.915,
"GRC","WKGPOP","TOT","PC_POP","A","1973",63.884,
"GRC","WKGPOP","TOT","PC_POP","A","1974",63.842,
"GRC","WKGPOP","TOT","PC_POP","A","1975",63.885,
"GRC","WKGPOP","TOT","PC_POP","A","1976",63.879,
"GRC","WKGPOP","TOT","PC_POP","A","1977",63.778,
"GRC","WKGPOP","TOT","PC_POP","A","1978",63.739,
"GRC","WKGPOP","TOT","PC_POP","A","1979",63.768,
"GRC","WKGPOP","TOT","PC_POP","A","1980",64.045,
"GRC","WKGPOP","TOT","PC_POP","A","1981",64.41,
"GRC","WKGPOP","TOT","PC_POP","A","1982",64.723,
"GRC","WKGPOP","TOT","PC_POP","A","1983",65.086,
"GRC","WKGPOP","TOT","PC_POP","A","1984",65.407,
"GRC","WKGPOP","TOT","PC_POP","A","1985",65.749,
"GRC","WKGPOP","TOT","PC_POP","A","1986",65.584,
"GRC","WKGPOP","TOT","PC_POP","A","1987",65.916,
"GRC","WKGPOP","TOT","PC_POP","A","1988",66.249,
"GRC","WKGPOP","TOT","PC_POP","A","1989",66.607,
"GRC","WKGPOP","TOT","PC_POP","A","1990",66.926,
"GRC","WKGPOP","TOT","PC_POP","A","1991",67.158,
"GRC","WKGPOP","TOT","PC_POP","A","1992",67.362,
"GRC","WKGPOP","TOT","PC_POP","A","1993",67.517,
"GRC","WKGPOP","TOT","PC_POP","A","1994",67.639,
"GRC","WKGPOP","TOT","PC_POP","A","1995",67.777,
"GRC","WKGPOP","TOT","PC_POP","A","1996",67.899,
"GRC","WKGPOP","TOT","PC_POP","A","1997",67.985,
"GRC","WKGPOP","TOT","PC_POP","A","1998",68.039,
"GRC","WKGPOP","TOT","PC_POP","A","1999",67.998,
"GRC","WKGPOP","TOT","PC_POP","A","2000",67.863,
"GRC","WKGPOP","TOT","PC_POP","A","2001",67.31,
"GRC","WKGPOP","TOT","PC_POP","A","2002",66.772,
"GRC","WKGPOP","TOT","PC_POP","A","2003",66.691,
"GRC","WKGPOP","TOT","PC_POP","A","2004",66.653,
"GRC","WKGPOP","TOT","PC_POP","A","2005",66.64,
"GRC","WKGPOP","TOT","PC_POP","A","2006",66.656,
"GRC","WKGPOP","TOT","PC_POP","A","2007",66.685,
"GRC","WKGPOP","TOT","PC_POP","A","2008",66.648,
"GRC","WKGPOP","TOT","PC_POP","A","2009",66.489,
"GRC","WKGPOP","TOT","PC_POP","A","2010",66.228,
"GRC","WKGPOP","TOT","PC_POP","A","2011",65.868,
"GRC","WKGPOP","TOT","PC_POP","A","2012",65.459,
"GRC","WKGPOP","TOT","PC_POP","A","2013",65.062,
"GRC","WKGPOP","TOT","PC_POP","A","2014",64.72,
"GRC","WKGPOP","TOT","PC_POP","A","2015",64.436,
"GRC","WKGPOP","TOT","PC_POP","A","2016",64.16,
"GRC","WKGPOP","TOT","PC_POP","A","2017",63.916,
"GRC","WKGPOP","TOT","PC_POP","A","2018",63.727,
"HUN","WKGPOP","TOT","PC_POP","A","1950",67.262,
"HUN","WKGPOP","TOT","PC_POP","A","1951",67.053,
"HUN","WKGPOP","TOT","PC_POP","A","1952",66.872,
"HUN","WKGPOP","TOT","PC_POP","A","1953",66.652,
"HUN","WKGPOP","TOT","PC_POP","A","1954",66.328,
"HUN","WKGPOP","TOT","PC_POP","A","1955",66.042,
"HUN","WKGPOP","TOT","PC_POP","A","1956",65.75,
"HUN","WKGPOP","TOT","PC_POP","A","1957",65.536,
"HUN","WKGPOP","TOT","PC_POP","A","1958",65.507,
"HUN","WKGPOP","TOT","PC_POP","A","1959",65.58,
"HUN","WKGPOP","TOT","PC_POP","A","1960",65.647,
"HUN","WKGPOP","TOT","PC_POP","A","1961",65.606,
"HUN","WKGPOP","TOT","PC_POP","A","1962",65.706,
"HUN","WKGPOP","TOT","PC_POP","A","1963",65.93,
"HUN","WKGPOP","TOT","PC_POP","A","1964",66.148,
"HUN","WKGPOP","TOT","PC_POP","A","1965",66.387,
"HUN","WKGPOP","TOT","PC_POP","A","1966",66.603,
"HUN","WKGPOP","TOT","PC_POP","A","1967",66.735,
"HUN","WKGPOP","TOT","PC_POP","A","1968",66.912,
"HUN","WKGPOP","TOT","PC_POP","A","1969",67.244,
"HUN","WKGPOP","TOT","PC_POP","A","1970",67.635,
"HUN","WKGPOP","TOT","PC_POP","A","1971",67.929,
"HUN","WKGPOP","TOT","PC_POP","A","1972",67.984,
"HUN","WKGPOP","TOT","PC_POP","A","1973",67.849,
"HUN","WKGPOP","TOT","PC_POP","A","1974",67.527,
"HUN","WKGPOP","TOT","PC_POP","A","1975",67.037,
"HUN","WKGPOP","TOT","PC_POP","A","1976",66.533,
"HUN","WKGPOP","TOT","PC_POP","A","1977",66.001,
"HUN","WKGPOP","TOT","PC_POP","A","1978",65.503,
"HUN","WKGPOP","TOT","PC_POP","A","1979",64.949,
"HUN","WKGPOP","TOT","PC_POP","A","1980",64.64,
"HUN","WKGPOP","TOT","PC_POP","A","1981",64.832,
"HUN","WKGPOP","TOT","PC_POP","A","1982",65.226,
"HUN","WKGPOP","TOT","PC_POP","A","1983",65.749,
"HUN","WKGPOP","TOT","PC_POP","A","1984",66.098,
"HUN","WKGPOP","TOT","PC_POP","A","1985",66.146,
"HUN","WKGPOP","TOT","PC_POP","A","1986",66.099,
"HUN","WKGPOP","TOT","PC_POP","A","1987",66.049,
"HUN","WKGPOP","TOT","PC_POP","A","1988",66.044,
"HUN","WKGPOP","TOT","PC_POP","A","1989",66.138,
"HUN","WKGPOP","TOT","PC_POP","A","1990",66.415,
"HUN","WKGPOP","TOT","PC_POP","A","1991",66.755,
"HUN","WKGPOP","TOT","PC_POP","A","1992",67.053,
"HUN","WKGPOP","TOT","PC_POP","A","1993",67.313,
"HUN","WKGPOP","TOT","PC_POP","A","1994",67.508,
"HUN","WKGPOP","TOT","PC_POP","A","1995",67.63,
"HUN","WKGPOP","TOT","PC_POP","A","1996",67.744,
"HUN","WKGPOP","TOT","PC_POP","A","1997",67.86,
"HUN","WKGPOP","TOT","PC_POP","A","1998",67.936,
"HUN","WKGPOP","TOT","PC_POP","A","1999",68.038,
"HUN","WKGPOP","TOT","PC_POP","A","2000",68.184,
"HUN","WKGPOP","TOT","PC_POP","A","2001",68.348,
"HUN","WKGPOP","TOT","PC_POP","A","2002",68.475,
"HUN","WKGPOP","TOT","PC_POP","A","2003",68.576,
"HUN","WKGPOP","TOT","PC_POP","A","2004",68.683,
"HUN","WKGPOP","TOT","PC_POP","A","2005",68.764,
"HUN","WKGPOP","TOT","PC_POP","A","2006",68.827,
"HUN","WKGPOP","TOT","PC_POP","A","2007",68.836,
"HUN","WKGPOP","TOT","PC_POP","A","2008",68.791,
"HUN","WKGPOP","TOT","PC_POP","A","2009",68.704,
"HUN","WKGPOP","TOT","PC_POP","A","2010",68.656,
"HUN","WKGPOP","TOT","PC_POP","A","2011",68.648,
"HUN","WKGPOP","TOT","PC_POP","A","2012",68.505,
"HUN","WKGPOP","TOT","PC_POP","A","2013",68.209,
"HUN","WKGPOP","TOT","PC_POP","A","2014",67.825,
"HUN","WKGPOP","TOT","PC_POP","A","2015",67.426,
"HUN","WKGPOP","TOT","PC_POP","A","2016",67.026,
"HUN","WKGPOP","TOT","PC_POP","A","2017",66.668,
"HUN","WKGPOP","TOT","PC_POP","A","2018",66.296,
"ISL","WKGPOP","TOT","PC_POP","A","1950",61.854,
"ISL","WKGPOP","TOT","PC_POP","A","1951",61.331,
"ISL","WKGPOP","TOT","PC_POP","A","1952",60.745,
"ISL","WKGPOP","TOT","PC_POP","A","1953",60.172,
"ISL","WKGPOP","TOT","PC_POP","A","1954",59.632,
"ISL","WKGPOP","TOT","PC_POP","A","1955",59.076,
"ISL","WKGPOP","TOT","PC_POP","A","1956",58.451,
"ISL","WKGPOP","TOT","PC_POP","A","1957",57.964,
"ISL","WKGPOP","TOT","PC_POP","A","1958",57.641,
"ISL","WKGPOP","TOT","PC_POP","A","1959",57.31,
"ISL","WKGPOP","TOT","PC_POP","A","1960",57.042,
"ISL","WKGPOP","TOT","PC_POP","A","1961",56.86,
"ISL","WKGPOP","TOT","PC_POP","A","1962",56.789,
"ISL","WKGPOP","TOT","PC_POP","A","1963",56.819,
"ISL","WKGPOP","TOT","PC_POP","A","1964",56.913,
"ISL","WKGPOP","TOT","PC_POP","A","1965",57.054,
"ISL","WKGPOP","TOT","PC_POP","A","1966",57.247,
"ISL","WKGPOP","TOT","PC_POP","A","1967",57.482,
"ISL","WKGPOP","TOT","PC_POP","A","1968",57.8,
"ISL","WKGPOP","TOT","PC_POP","A","1969",58.17,
"ISL","WKGPOP","TOT","PC_POP","A","1970",58.569,
"ISL","WKGPOP","TOT","PC_POP","A","1971",59.008,
"ISL","WKGPOP","TOT","PC_POP","A","1972",59.448,
"ISL","WKGPOP","TOT","PC_POP","A","1973",59.83,
"ISL","WKGPOP","TOT","PC_POP","A","1974",60.26,
"ISL","WKGPOP","TOT","PC_POP","A","1975",60.778,
"ISL","WKGPOP","TOT","PC_POP","A","1976",61.191,
"ISL","WKGPOP","TOT","PC_POP","A","1977",61.567,
"ISL","WKGPOP","TOT","PC_POP","A","1978",61.997,
"ISL","WKGPOP","TOT","PC_POP","A","1979",62.348,
"ISL","WKGPOP","TOT","PC_POP","A","1980",62.624,
"ISL","WKGPOP","TOT","PC_POP","A","1981",62.933,
"ISL","WKGPOP","TOT","PC_POP","A","1982",63.204,
"ISL","WKGPOP","TOT","PC_POP","A","1983",63.346,
"ISL","WKGPOP","TOT","PC_POP","A","1984",63.491,
"ISL","WKGPOP","TOT","PC_POP","A","1985",63.648,
"ISL","WKGPOP","TOT","PC_POP","A","1986",63.776,
"ISL","WKGPOP","TOT","PC_POP","A","1987",64.011,
"ISL","WKGPOP","TOT","PC_POP","A","1988",64.307,
"ISL","WKGPOP","TOT","PC_POP","A","1989",64.426,
"ISL","WKGPOP","TOT","PC_POP","A","1990",64.412,
"ISL","WKGPOP","TOT","PC_POP","A","1991",64.446,
"ISL","WKGPOP","TOT","PC_POP","A","1992",64.383,
"ISL","WKGPOP","TOT","PC_POP","A","1993",64.235,
"ISL","WKGPOP","TOT","PC_POP","A","1994",64.242,
"ISL","WKGPOP","TOT","PC_POP","A","1995",64.342,
"ISL","WKGPOP","TOT","PC_POP","A","1996",64.461,
"ISL","WKGPOP","TOT","PC_POP","A","1997",64.628,
"ISL","WKGPOP","TOT","PC_POP","A","1998",64.844,
"ISL","WKGPOP","TOT","PC_POP","A","1999",65.029,
"ISL","WKGPOP","TOT","PC_POP","A","2000",65.142,
"ISL","WKGPOP","TOT","PC_POP","A","2001",65.219,
"ISL","WKGPOP","TOT","PC_POP","A","2002",65.306,
"ISL","WKGPOP","TOT","PC_POP","A","2003",65.488,
"ISL","WKGPOP","TOT","PC_POP","A","2004",65.754,
"ISL","WKGPOP","TOT","PC_POP","A","2005",66.211,
"ISL","WKGPOP","TOT","PC_POP","A","2006",66.836,
"ISL","WKGPOP","TOT","PC_POP","A","2007",67.345,
"ISL","WKGPOP","TOT","PC_POP","A","2008",67.527,
"ISL","WKGPOP","TOT","PC_POP","A","2009",67.296,
"ISL","WKGPOP","TOT","PC_POP","A","2010",66.932,
"ISL","WKGPOP","TOT","PC_POP","A","2011",66.714,
"ISL","WKGPOP","TOT","PC_POP","A","2012",66.52,
"ISL","WKGPOP","TOT","PC_POP","A","2013",66.333,
"ISL","WKGPOP","TOT","PC_POP","A","2014",66.187,
"ISL","WKGPOP","TOT","PC_POP","A","2015",66.12,
"ISL","WKGPOP","TOT","PC_POP","A","2016",66.183,
"ISL","WKGPOP","TOT","PC_POP","A","2017",66.417,
"ISL","WKGPOP","TOT","PC_POP","A","2018",66.695,
"IRL","WKGPOP","TOT","PC_POP","A","1950",60.65,
"IRL","WKGPOP","TOT","PC_POP","A","1951",60.44,
"IRL","WKGPOP","TOT","PC_POP","A","1952",60.157,
"IRL","WKGPOP","TOT","PC_POP","A","1953",59.881,
"IRL","WKGPOP","TOT","PC_POP","A","1954",59.598,
"IRL","WKGPOP","TOT","PC_POP","A","1955",59.303,
"IRL","WKGPOP","TOT","PC_POP","A","1956",59.033,
"IRL","WKGPOP","TOT","PC_POP","A","1957",58.766,
"IRL","WKGPOP","TOT","PC_POP","A","1958",58.495,
"IRL","WKGPOP","TOT","PC_POP","A","1959",58.226,
"IRL","WKGPOP","TOT","PC_POP","A","1960",57.96,
"IRL","WKGPOP","TOT","PC_POP","A","1961",57.694,
"IRL","WKGPOP","TOT","PC_POP","A","1962",57.669,
"IRL","WKGPOP","TOT","PC_POP","A","1963",57.645,
"IRL","WKGPOP","TOT","PC_POP","A","1964",57.626,
"IRL","WKGPOP","TOT","PC_POP","A","1965",57.608,
"IRL","WKGPOP","TOT","PC_POP","A","1966",57.583,
"IRL","WKGPOP","TOT","PC_POP","A","1967",57.602,
"IRL","WKGPOP","TOT","PC_POP","A","1968",57.616,
"IRL","WKGPOP","TOT","PC_POP","A","1969",57.633,
"IRL","WKGPOP","TOT","PC_POP","A","1970",57.635,
"IRL","WKGPOP","TOT","PC_POP","A","1971",57.662,
"IRL","WKGPOP","TOT","PC_POP","A","1972",57.796,
"IRL","WKGPOP","TOT","PC_POP","A","1973",57.917,
"IRL","WKGPOP","TOT","PC_POP","A","1974",58.046,
"IRL","WKGPOP","TOT","PC_POP","A","1975",58.183,
"IRL","WKGPOP","TOT","PC_POP","A","1976",58.309,
"IRL","WKGPOP","TOT","PC_POP","A","1977",58.443,
"IRL","WKGPOP","TOT","PC_POP","A","1978",58.572,
"IRL","WKGPOP","TOT","PC_POP","A","1979",58.696,
"IRL","WKGPOP","TOT","PC_POP","A","1980",58.835,
"IRL","WKGPOP","TOT","PC_POP","A","1981",58.976,
"IRL","WKGPOP","TOT","PC_POP","A","1982",59.218,
"IRL","WKGPOP","TOT","PC_POP","A","1983",59.466,
"IRL","WKGPOP","TOT","PC_POP","A","1984",59.725,
"IRL","WKGPOP","TOT","PC_POP","A","1985",59.968,
"IRL","WKGPOP","TOT","PC_POP","A","1986",60.201,
"IRL","WKGPOP","TOT","PC_POP","A","1987",60.451,
"IRL","WKGPOP","TOT","PC_POP","A","1988",60.716,
"IRL","WKGPOP","TOT","PC_POP","A","1989",60.937,
"IRL","WKGPOP","TOT","PC_POP","A","1990",61.364,
"IRL","WKGPOP","TOT","PC_POP","A","1991",61.896,
"IRL","WKGPOP","TOT","PC_POP","A","1992",62.396,
